"","longitude","latitude","altitude","temp","prec","hum","pop","dist_aqua"
"10817",36.9333333333333,-14.3,628.578125,30.7927951812744,87.8499984741211,66.1666641235352,7.49239158630371,15.1789999008179
"10818",36.9333333333333,-14.2333333333333,612.28125,30.9266510009766,87.8499984741211,66.1666641235352,8.92033576965332,12.043999671936
"10819",36.9333333333333,-14.1666666666667,579.984375,31.1054096221924,87.8499984741211,66.1666641235352,8.26726341247559,12.996000289917
"10820",36.9333333333333,-14.1,591.734375,30.8315925598145,91.216667175293,66.4250030517578,2.71056747436523,17.3929996490479
"10821",36.9333333333333,-14.0333333333333,611.4375,30.4607772827148,91.216667175293,66.4250030517578,0.989612698554993,23.3719997406006
"10822",36.9333333333333,-13.9666666666667,672.171875,30.0882034301758,96.033332824707,67.0083312988281,0.730396866798401,30.0030002593994
"10823",36.9333333333333,-13.9,754.734375,29.0777206420898,96.033332824707,67.0083312988281,1.73264706134796,36.935001373291
"10824",36.9333333333333,-13.8333333333333,744.5625,29.3904781341553,96.033332824707,67.0083312988281,2.75571703910828,44.0270004272461
"10825",36.9333333333333,-13.7666666666667,902.546875,28.3186626434326,98.1083297729492,67.4749984741211,5.48969268798828,51.2130012512207
"10826",36.9333333333333,-13.7,947.59375,28.1206588745117,98.1083297729492,67.4749984741211,2.4426965713501,58.4580001831055
"10827",36.9333333333333,-13.6333333333333,892.4375,28.178295135498,98.5833358764648,67.783332824707,1.88210344314575,61.5750007629395
"10828",36.9333333333333,-13.5666666666667,917.53125,27.9662284851074,98.5833358764648,67.783332824707,0.918447017669678,57.7630004882812
"10829",36.9333333333333,-13.5,896.328125,27.9905300140381,98.5833358764648,67.783332824707,0.636107325553894,51.1220016479492
"10830",36.9333333333333,-13.4333333333333,747.40625,29.1661319732666,97.3499984741211,67.8833312988281,1.30838632583618,44.3289985656738
"10831",36.9333333333333,-13.3666666666667,656.671875,29.9467334747314,97.3499984741211,67.8833312988281,2.05564475059509,37.7719993591309
"10832",36.9333333333333,-13.3,590.703125,30.1693687438965,95.5833358764648,68.0833358764648,1.34275436401367,31.6009998321533
"10833",36.9333333333333,-13.2333333333333,575.328125,30.3400077819824,95.5833358764648,68.0833358764648,0.262353360652924,26.0900001525879
"10834",36.9333333333333,-13.1666666666667,588.40625,30.2460536956787,95.5833358764648,68.0833358764648,0.934198379516602,21.7450008392334
"10835",36.9333333333333,-13.1,573.96875,30.3938121795654,94.7666702270508,68.4166641235352,0.883473336696625,19.3700008392334
